datei,beta,r2
Places365_val_00012643.jpg,2.317470,0.995086
Places365_val_00035030.jpg,2.884867,0.997363
Places365_val_00027210.jpg,2.342491,0.937474
Places365_val_00016997.jpg,2.503222,0.984685
Places365_val_00020917.jpg,1.699209,0.968239
Places365_val_00012240.jpg,1.994967,0.932246
Places365_val_00035842.jpg,2.270012,0.989224
Places365_val_00005492.jpg,2.767010,0.990283
Places365_val_00008916.jpg,2.597278,0.990347
Places365_val_00006879.jpg,2.481247,0.995119
Places365_val_00033367.jpg,2.961604,0.985778
Places365_val_00027529.jpg,2.628887,0.993573
Places365_val_00024259.jpg,2.716804,0.983834
Places365_val_00025096.jpg,2.242200,0.985774
Places365_val_00035171.jpg,2.685477,0.978298
Places365_val_00032647.jpg,1.136622,0.764367
Places365_val_00024926.jpg,2.035906,0.983614
Places365_val_00009079.jpg,2.437274,0.996064
Places365_val_00003421.jpg,2.777172,0.983337
Places365_val_00029480.jpg,2.870778,0.978165
Places365_val_00001261.jpg,1.833428,0.986463
Places365_val_00029056.jpg,2.612593,0.948787
Places365_val_00004088.jpg,2.190108,0.981415
Places365_val_00018943.jpg,2.769495,0.994182
Places365_val_00029881.jpg,3.106168,0.990365
Places365_val_00022050.jpg,2.731669,0.993352
Places365_val_00010109.jpg,2.031777,0.991977
Places365_val_00011441.jpg,2.141916,0.993856
Places365_val_00013882.jpg,2.514597,0.991545
Places365_val_00027038.jpg,2.307625,0.978848
Places365_val_00004208.jpg,2.527527,0.991389
Places365_val_00006882.jpg,3.014204,0.952960
Places365_val_00013141.jpg,2.050820,0.987465
Places365_val_00014514.jpg,2.623780,0.993465
Places365_val_00000137.jpg,2.693357,0.996861
Places365_val_00020158.jpg,2.244731,0.988549
Places365_val_00023649.jpg,2.294281,0.955308
Places365_val_00011197.jpg,1.855206,0.978458
Places365_val_00019734.jpg,2.394543,0.993629
Places365_val_00000309.jpg,2.501543,0.987469
Places365_val_00015996.jpg,2.763646,0.993492
Places365_val_00035441.jpg,2.696736,0.994616
Places365_val_00003186.jpg,1.974291,0.988474
Places365_val_00011102.jpg,2.294751,0.994481
Places365_val_00019598.jpg,2.646659,0.995793
Places365_val_00001702.jpg,1.653939,0.983084
Places365_val_00002647.jpg,1.835794,0.978492
Places365_val_00001664.jpg,3.023316,0.987755
Places365_val_00034313.jpg,2.432722,0.990288
Places365_val_00030453.jpg,2.352567,0.980983
Places365_val_00004758.jpg,2.215705,0.976274
Places365_val_00002575.jpg,2.276484,0.947766
Places365_val_00034230.jpg,2.225787,0.982181
Places365_val_00020366.jpg,2.671612,0.978116
Places365_val_00024758.jpg,2.404719,0.984803
Places365_val_00023791.jpg,2.014651,0.969073
Places365_val_00024476.jpg,1.761641,0.975054
Places365_val_00012013.jpg,2.684959,0.995560
Places365_val_00026378.jpg,2.635643,0.990036
Places365_val_00027656.jpg,2.665610,0.994198
Places365_val_00008992.jpg,1.586970,0.989865
Places365_val_00017648.jpg,1.937090,0.937149
Places365_val_00015254.jpg,2.933487,0.991636
Places365_val_00021887.jpg,2.199093,0.947804
Places365_val_00007746.jpg,2.160182,0.990855
Places365_val_00032079.jpg,2.101193,0.949753
Places365_val_00029036.jpg,2.844701,0.984281
Places365_val_00016325.jpg,2.565747,0.989729
Places365_val_00003626.jpg,2.235717,0.983097
Places365_val_00000939.jpg,2.787231,0.953853
Places365_val_00023889.jpg,2.851707,0.988443
Places365_val_00002593.jpg,2.337906,0.959782
Places365_val_00023114.jpg,1.820335,0.955689
Places365_val_00006689.jpg,2.338766,0.988557
Places365_val_00001430.jpg,2.866395,0.994071
Places365_val_00018610.jpg,2.368557,0.990427
Places365_val_00002802.jpg,2.685955,0.996967
Places365_val_00009310.jpg,2.126276,0.958421
Places365_val_00007679.jpg,2.091753,0.965616
Places365_val_00033293.jpg,1.809494,0.986860
Places365_val_00008704.jpg,2.699730,0.996377
Places365_val_00022808.jpg,2.617453,0.987020
Places365_val_00000861.jpg,2.660605,0.992819
Places365_val_00022276.jpg,2.351450,0.989514
Places365_val_00001699.jpg,2.426935,0.972872
Places365_val_00004353.jpg,2.293965,0.988011
Places365_val_00024724.jpg,2.667495,0.983320
Places365_val_00024018.jpg,2.657815,0.992890
Places365_val_00035647.jpg,2.350622,0.975784
Places365_val_00023695.jpg,2.409450,0.985449
Places365_val_00031784.jpg,2.101810,0.987268
Places365_val_00035687.jpg,1.832407,0.945397
Places365_val_00022043.jpg,2.117538,0.975606
Places365_val_00023873.jpg,2.191786,0.997493
Places365_val_00032929.jpg,2.115214,0.959954
Places365_val_00025672.jpg,2.808549,0.991705
Places365_val_00032097.jpg,2.031819,0.934181
Places365_val_00023089.jpg,2.675736,0.979687
Places365_val_00009181.jpg,3.114109,0.958345
Places365_val_00006439.jpg,1.958716,0.983051
Places365_val_00019442.jpg,1.666832,0.989273
Places365_val_00010277.jpg,1.480648,0.988062
Places365_val_00034589.jpg,1.786315,0.992183
Places365_val_00024734.jpg,2.039597,0.995250
Places365_val_00030451.jpg,2.560442,0.995314
Places365_val_00015510.jpg,2.199578,0.987182
Places365_val_00008455.jpg,2.650428,0.995153
Places365_val_00008461.jpg,2.409464,0.992797
Places365_val_00024795.jpg,2.811237,0.992127
Places365_val_00015151.jpg,2.675619,0.995145
Places365_val_00016909.jpg,2.124373,0.988574
Places365_val_00006636.jpg,2.134432,0.994748
Places365_val_00023474.jpg,2.304022,0.980193
Places365_val_00009190.jpg,2.475103,0.990458
Places365_val_00019580.jpg,1.856356,0.988189
Places365_val_00001630.jpg,1.631866,0.969475
Places365_val_00003019.jpg,2.462164,0.987919
Places365_val_00010042.jpg,2.841322,0.995727
Places365_val_00014198.jpg,2.297058,0.988431
Places365_val_00017927.jpg,2.554938,0.984536
Places365_val_00000970.jpg,2.918006,0.990651
Places365_val_00018309.jpg,1.629424,0.970136
Places365_val_00020730.jpg,2.111233,0.883925
Places365_val_00034686.jpg,2.617921,0.980819
Places365_val_00001958.jpg,2.020396,0.983815
Places365_val_00013523.jpg,3.535414,0.987787
Places365_val_00020041.jpg,2.240941,0.985341
Places365_val_00015464.jpg,1.393956,0.989343
Places365_val_00018490.jpg,3.808482,0.988029
Places365_val_00032979.jpg,2.916435,0.994229
Places365_val_00000852.jpg,2.124850,0.988820
Places365_val_00026141.jpg,2.588120,0.978500
Places365_val_00032066.jpg,3.161018,0.993919
Places365_val_00002120.jpg,2.267361,0.988795
Places365_val_00022454.jpg,1.970318,0.982594
Places365_val_00008034.jpg,2.770516,0.992253
Places365_val_00006045.jpg,2.261284,0.991727
Places365_val_00035851.jpg,2.370282,0.990908
Places365_val_00017161.jpg,2.680905,0.993550
Places365_val_00030363.jpg,2.944729,0.996053
Places365_val_00020181.jpg,2.690360,0.981061
Places365_val_00017096.jpg,2.059030,0.989361
Places365_val_00017793.jpg,1.571677,0.957071
Places365_val_00010820.jpg,2.923281,0.968295
Places365_val_00000809.jpg,2.337606,0.972751
Places365_val_00016392.jpg,2.354038,0.991132
Places365_val_00017472.jpg,2.564392,0.993931
Places365_val_00007316.jpg,2.280476,0.993502
Places365_val_00007101.jpg,2.277350,0.991223
Places365_val_00024343.jpg,2.328222,0.993323
Places365_val_00000779.jpg,2.683018,0.991671
Places365_val_00004739.jpg,3.543612,0.983164
Places365_val_00008136.jpg,2.483775,0.987084
Places365_val_00025586.jpg,2.222579,0.985530
Places365_val_00020490.jpg,2.326970,0.991404
Places365_val_00022470.jpg,2.824523,0.996284
Places365_val_00034071.jpg,2.520589,0.991339
Places365_val_00004728.jpg,2.578395,0.992038
Places365_val_00023877.jpg,3.442146,0.994322
Places365_val_00028920.jpg,2.927473,0.964986
Places365_val_00024264.jpg,2.566232,0.993519
Places365_val_00005421.jpg,1.708146,0.945058
Places365_val_00017426.jpg,2.377021,0.990941
Places365_val_00036221.jpg,2.419730,0.945427
Places365_val_00030388.jpg,2.345183,0.985039
Places365_val_00024787.jpg,2.630562,0.991503
Places365_val_00031449.jpg,2.437190,0.987229
Places365_val_00016416.jpg,2.985217,0.989742
Places365_val_00003612.jpg,2.517022,0.989856
Places365_val_00005666.jpg,2.224669,0.994322
Places365_val_00006407.jpg,2.606631,0.990679
Places365_val_00005853.jpg,2.366307,0.993244
Places365_val_00012338.jpg,1.744867,0.983644
Places365_val_00027788.jpg,3.024629,0.992250
Places365_val_00030752.jpg,2.550645,0.990041
Places365_val_00002388.jpg,2.477492,0.992020
Places365_val_00009791.jpg,2.242870,0.995815
Places365_val_00003303.jpg,2.772672,0.995078
Places365_val_00001227.jpg,2.883603,0.995843
Places365_val_00024620.jpg,2.427573,0.987447
Places365_val_00008870.jpg,2.664336,0.994320
Places365_val_00009157.jpg,2.666866,0.996787
Places365_val_00010153.jpg,2.160888,0.988714
Places365_val_00019299.jpg,1.665397,0.979497
Places365_val_00024094.jpg,1.869212,0.988476
Places365_val_00014813.jpg,2.302675,0.989785
Places365_val_00006069.jpg,2.418930,0.951147
Places365_val_00015796.jpg,1.954400,0.988920
Places365_val_00013708.jpg,2.830156,0.984010
Places365_val_00018742.jpg,2.957878,0.996607
Places365_val_00012749.jpg,2.654572,0.982408
Places365_val_00005546.jpg,3.062146,0.990738
Places365_val_00008967.jpg,2.526961,0.985951
Places365_val_00031065.jpg,2.244134,0.993493
Places365_val_00035530.jpg,2.541404,0.990433
Places365_val_00029833.jpg,1.870772,0.992303
Places365_val_00004893.jpg,2.463724,0.981092
Places365_val_00023992.jpg,2.763109,0.994235
Places365_val_00006493.jpg,2.338463,0.994181
Places365_val_00013135.jpg,2.884461,0.962384
Places365_val_00035892.jpg,1.667226,0.988785
Places365_val_00002029.jpg,2.306936,0.990818
Places365_val_00005052.jpg,2.260003,0.986653
Places365_val_00023748.jpg,2.209264,0.989541
Places365_val_00023046.jpg,2.504667,0.997845
Places365_val_00029583.jpg,3.026149,0.981115
Places365_val_00016976.jpg,3.102564,0.992079
Places365_val_00020285.jpg,2.111491,0.991212
Places365_val_00023613.jpg,2.592579,0.987019
Places365_val_00027473.jpg,2.168157,0.991285
Places365_val_00012876.jpg,2.892807,0.991179
Places365_val_00021224.jpg,2.460431,0.987531
Places365_val_00028426.jpg,2.323985,0.944619
Places365_val_00021099.jpg,2.765806,0.992820
Places365_val_00023016.jpg,2.456276,0.994277
Places365_val_00020751.jpg,2.052452,0.980748
Places365_val_00012374.jpg,2.635402,0.993401
Places365_val_00027868.jpg,2.479131,0.974761
Places365_val_00007977.jpg,2.595259,0.996817
Places365_val_00002803.jpg,2.866778,0.990922
Places365_val_00000880.jpg,2.473157,0.987256
Places365_val_00029358.jpg,2.202632,0.980274
Places365_val_00002299.jpg,2.198978,0.958830
Places365_val_00033256.jpg,2.886190,0.994946
Places365_val_00001864.jpg,2.271791,0.985775
Places365_val_00000327.jpg,2.246638,0.984523
Places365_val_00022690.jpg,2.493173,0.975457
Places365_val_00034209.jpg,2.030001,0.990800
Places365_val_00011037.jpg,2.201174,0.990914
Places365_val_00007825.jpg,1.919649,0.991409
Places365_val_00004584.jpg,2.279389,0.976314
Places365_val_00033037.jpg,2.180760,0.994645
Places365_val_00004003.jpg,2.350238,0.969947
Places365_val_00024598.jpg,2.384352,0.987826
Places365_val_00024503.jpg,3.336763,0.996947
Places365_val_00016138.jpg,2.019441,0.951420
Places365_val_00013889.jpg,1.765512,0.984763
Places365_val_00018548.jpg,2.308865,0.954290
Places365_val_00000053.jpg,2.536969,0.996973
Places365_val_00011488.jpg,2.393067,0.988612
Places365_val_00028793.jpg,2.656577,0.996303
Places365_val_00000182.jpg,2.459512,0.977885
Places365_val_00007704.jpg,2.242546,0.989662
Places365_val_00003622.jpg,1.444006,0.953788
Places365_val_00024824.jpg,2.572704,0.992417
Places365_val_00017401.jpg,2.838949,0.990299
Places365_val_00015390.jpg,2.723974,0.990535
Places365_val_00003100.jpg,2.132286,0.914415
Places365_val_00019843.jpg,2.948486,0.995236
Places365_val_00032988.jpg,2.686349,0.990775
Places365_val_00002536.jpg,2.602275,0.933641
Places365_val_00002182.jpg,2.510108,0.994019
Places365_val_00009877.jpg,2.115117,0.936293
Places365_val_00007203.jpg,2.266009,0.992722
Places365_val_00015121.jpg,2.216645,0.994262
Places365_val_00004522.jpg,2.377018,0.987151
Places365_val_00012671.jpg,2.809763,0.984408
Places365_val_00011925.jpg,2.925375,0.988299
Places365_val_00015773.jpg,2.402769,0.995728
Places365_val_00006260.jpg,2.718668,0.994805
Places365_val_00018505.jpg,2.285467,0.988784
Places365_val_00013086.jpg,2.169276,0.991880
Places365_val_00028085.jpg,2.617955,0.990544
Places365_val_00033894.jpg,2.200395,0.990173
Places365_val_00008091.jpg,3.426291,0.990403
Places365_val_00002793.jpg,2.321262,0.971202
Places365_val_00020381.jpg,2.508347,0.988304
Places365_val_00018245.jpg,2.855994,0.982526
Places365_val_00027444.jpg,2.209546,0.993006
Places365_val_00021852.jpg,2.399541,0.979409
Places365_val_00025042.jpg,2.722555,0.995708
Places365_val_00023034.jpg,2.668596,0.979947
Places365_val_00025035.jpg,2.623865,0.995754
Places365_val_00001025.jpg,1.819715,0.799714
Places365_val_00025609.jpg,2.767848,0.990307
Places365_val_00008976.jpg,2.691346,0.993560
Places365_val_00017580.jpg,2.790457,0.996122
Places365_val_00015712.jpg,1.896838,0.976894
Places365_val_00029811.jpg,2.780513,0.983312
Places365_val_00000016.jpg,2.223581,0.991791
Places365_val_00026407.jpg,3.052385,0.997311
Places365_val_00028437.jpg,2.413860,0.980976
Places365_val_00009938.jpg,2.224774,0.983631
Places365_val_00014337.jpg,2.830194,0.980257
Places365_val_00011323.jpg,3.299749,0.980343
Places365_val_00021184.jpg,2.689444,0.993338
Places365_val_00030820.jpg,2.036569,0.991956
Places365_val_00031865.jpg,2.579351,0.978421
Places365_val_00031615.jpg,3.211465,0.982334
Places365_val_00029416.jpg,2.354744,0.996684
Places365_val_00030762.jpg,2.635834,0.991194
Places365_val_00010981.jpg,2.641667,0.993122
Places365_val_00033475.jpg,2.767030,0.996191
Places365_val_00025920.jpg,2.603807,0.990462
Places365_val_00031666.jpg,2.239946,0.991096
Places365_val_00008283.jpg,2.510536,0.993378
Places365_val_00028810.jpg,2.413914,0.969391
Places365_val_00031333.jpg,3.208871,0.993206
Places365_val_00027407.jpg,2.103057,0.984844
Places365_val_00008797.jpg,2.420553,0.992586
Places365_val_00022440.jpg,2.359955,0.969695
Places365_val_00010119.jpg,2.604011,0.993448
Places365_val_00008385.jpg,2.451264,0.986472
Places365_val_00031442.jpg,2.594832,0.996869
Places365_val_00007302.jpg,2.377257,0.980362
Places365_val_00012288.jpg,2.806660,0.991580
Places365_val_00015255.jpg,2.409981,0.994064
Places365_val_00012623.jpg,2.559198,0.937856
Places365_val_00010551.jpg,1.750764,0.981628
Places365_val_00032967.jpg,2.542184,0.987392
Places365_val_00000922.jpg,2.304149,0.989312
Places365_val_00006274.jpg,1.979743,0.993467
Places365_val_00003434.jpg,1.650578,0.896433
Places365_val_00018024.jpg,2.144817,0.960182
Places365_val_00022046.jpg,2.306534,0.992017
Places365_val_00008862.jpg,1.934475,0.961218
Places365_val_00023500.jpg,2.493516,0.996743
Places365_val_00012268.jpg,2.325831,0.992615
Places365_val_00014063.jpg,2.321927,0.991055
Places365_val_00035125.jpg,2.270877,0.964415
Places365_val_00002675.jpg,2.179563,0.987774
Places365_val_00003970.jpg,2.241559,0.995658
Places365_val_00017270.jpg,2.077417,0.995078
Places365_val_00009930.jpg,2.224858,0.995091
Places365_val_00013807.jpg,2.432229,0.989899
Places365_val_00030562.jpg,2.899671,0.994107
Places365_val_00027355.jpg,2.343921,0.989855
Places365_val_00018156.jpg,2.346834,0.987073
Places365_val_00011433.jpg,2.191043,0.991082
Places365_val_00009342.jpg,2.623114,0.986586
Places365_val_00003493.jpg,2.427752,0.975149
Places365_val_00025281.jpg,3.305453,0.991262
Places365_val_00028630.jpg,2.615982,0.994284
Places365_val_00018221.jpg,2.428570,0.980764
Places365_val_00028751.jpg,1.920539,0.994119
Places365_val_00024915.jpg,2.587018,0.996744
Places365_val_00015214.jpg,2.795162,0.984117
Places365_val_00028453.jpg,2.440555,0.990283
Places365_val_00005000.jpg,1.734366,0.956467
Places365_val_00018071.jpg,2.079949,0.979775
Places365_val_00028475.jpg,2.257687,0.994330
Places365_val_00028138.jpg,2.281473,0.984334
Places365_val_00035290.jpg,2.126788,0.989317
Places365_val_00002909.jpg,2.943374,0.992421
Places365_val_00004196.jpg,1.793340,0.983661
Places365_val_00002726.jpg,3.024790,0.994218
Places365_val_00010765.jpg,1.913448,0.988271
Places365_val_00030667.jpg,2.286958,0.990370
Places365_val_00016321.jpg,2.781366,0.994662
Places365_val_00013823.jpg,2.190863,0.972788
Places365_val_00010289.jpg,2.951494,0.996373
Places365_val_00028727.jpg,2.496997,0.980885
Places365_val_00017760.jpg,2.705996,0.993837
Places365_val_00022906.jpg,2.437849,0.987532
Places365_val_00029208.jpg,2.560415,0.988401
Places365_val_00013772.jpg,2.958649,0.990835
Places365_val_00017382.jpg,2.542911,0.981997
Places365_val_00026205.jpg,2.445795,0.986522
Places365_val_00002270.jpg,2.401941,0.993444
Places365_val_00014367.jpg,2.810814,0.990816
Places365_val_00004045.jpg,2.025989,0.969159
Places365_val_00020873.jpg,2.771683,0.989696
Places365_val_00035992.jpg,2.726629,0.997628
Places365_val_00031159.jpg,2.391246,0.992800
Places365_val_00019322.jpg,2.552843,0.996981
Places365_val_00008490.jpg,2.687005,0.985213
Places365_val_00004209.jpg,2.959254,0.920107
Places365_val_00000614.jpg,2.584481,0.993371
Places365_val_00019230.jpg,2.268568,0.995967
Places365_val_00030641.jpg,2.377843,0.993908
Places365_val_00031848.jpg,2.727141,0.996243
Places365_val_00031863.jpg,1.882256,0.975576
Places365_val_00025524.jpg,2.624621,0.994732
Places365_val_00034061.jpg,1.783004,0.958460
Places365_val_00014795.jpg,2.797841,0.987053
Places365_val_00019689.jpg,2.331134,0.986369
Places365_val_00001778.jpg,2.138208,0.990149
Places365_val_00003976.jpg,2.692107,0.993302
Places365_val_00005398.jpg,2.384012,0.891594
Places365_val_00025078.jpg,2.309186,0.988447
Places365_val_00028548.jpg,2.693575,0.992901
Places365_val_00032421.jpg,2.250550,0.974305
Places365_val_00036164.jpg,2.497195,0.992124
Places365_val_00009453.jpg,2.700266,0.996054
Places365_val_00032543.jpg,2.413246,0.988563
Places365_val_00006956.jpg,3.110943,0.986349
Places365_val_00008783.jpg,2.127945,0.972548
Places365_val_00023665.jpg,1.979122,0.940575
Places365_val_00028320.jpg,2.783216,0.995202
Places365_val_00003763.jpg,2.446209,0.989006
Places365_val_00002925.jpg,2.182730,0.964617
Places365_val_00021120.jpg,2.865296,0.991625
Places365_val_00030546.jpg,2.186718,0.985408
Places365_val_00022892.jpg,2.107583,0.984815
Places365_val_00026864.jpg,3.045361,0.996976
Places365_val_00016227.jpg,3.040851,0.993855
Places365_val_00007531.jpg,2.354205,0.997404
Places365_val_00033996.jpg,2.837396,0.984711
Places365_val_00028968.jpg,1.816883,0.988798
Places365_val_00031299.jpg,2.361258,0.987988
Places365_val_00030925.jpg,2.410663,0.984474
Places365_val_00014580.jpg,2.789234,0.983600
Places365_val_00009227.jpg,3.031083,0.997665
Places365_val_00005319.jpg,2.332594,0.988821
Places365_val_00006810.jpg,2.383766,0.990561
Places365_val_00005318.jpg,2.564059,0.997535
Places365_val_00004269.jpg,2.154879,0.978840
Places365_val_00003384.jpg,2.196730,0.981777
Places365_val_00024117.jpg,2.219220,0.992944
Places365_val_00026029.jpg,2.152982,0.962932
Places365_val_00001878.jpg,2.565724,0.996865
Places365_val_00013738.jpg,2.096511,0.993837
Places365_val_00031936.jpg,2.402908,0.992981
Places365_val_00018084.jpg,2.661521,0.993641
Places365_val_00027609.jpg,1.967927,0.991352
Places365_val_00019810.jpg,1.977296,0.996152
Places365_val_00032422.jpg,2.667478,0.996111
Places365_val_00017953.jpg,3.171570,0.984737
Places365_val_00016953.jpg,2.915701,0.989856
Places365_val_00030360.jpg,2.608748,0.989940
Places365_val_00001307.jpg,2.414535,0.996036
Places365_val_00034478.jpg,2.422784,0.994648
Places365_val_00024190.jpg,2.215779,0.987278
Places365_val_00021980.jpg,2.442544,0.993682
Places365_val_00015725.jpg,2.766624,0.996094
Places365_val_00000344.jpg,2.803056,0.995794
Places365_val_00030495.jpg,3.118191,0.976529
Places365_val_00023126.jpg,2.540076,0.994333
Places365_val_00003683.jpg,2.254400,0.970448
Places365_val_00034884.jpg,2.003258,0.968182
Places365_val_00002274.jpg,2.784664,0.994735
Places365_val_00003758.jpg,3.900756,0.955434
Places365_val_00002637.jpg,2.554813,0.995845
Places365_val_00001839.jpg,1.960732,0.980031
Places365_val_00013366.jpg,2.511883,0.981885
Places365_val_00005367.jpg,2.430317,0.966164
Places365_val_00035860.jpg,2.827791,0.982916
Places365_val_00003590.jpg,2.761748,0.993800
Places365_val_00025970.jpg,2.335563,0.996055
Places365_val_00031543.jpg,2.617893,0.996572
Places365_val_00021514.jpg,2.382162,0.991678
Places365_val_00017568.jpg,2.294475,0.994512
Places365_val_00023867.jpg,2.831991,0.976264
Places365_val_00017451.jpg,1.794710,0.987204
Places365_val_00019597.jpg,2.570607,0.988695
Places365_val_00006474.jpg,2.193618,0.988645
Places365_val_00015544.jpg,2.477353,0.984504
Places365_val_00012737.jpg,3.451736,0.995788
Places365_val_00019038.jpg,2.596549,0.990657
Places365_val_00005058.jpg,1.706672,0.990046
Places365_val_00006442.jpg,2.528146,0.983268
Places365_val_00014966.jpg,2.592018,0.992845
Places365_val_00004754.jpg,2.689465,0.995522
Places365_val_00015233.jpg,2.759083,0.994819
Places365_val_00034228.jpg,2.331735,0.996153
Places365_val_00028661.jpg,2.632814,0.987251
Places365_val_00012391.jpg,3.171636,0.997284
Places365_val_00031207.jpg,2.376150,0.991678
Places365_val_00007296.jpg,1.948751,0.966769
Places365_val_00000510.jpg,2.405150,0.995007
Places365_val_00016456.jpg,3.159683,0.990430
Places365_val_00006928.jpg,2.274593,0.993983
Places365_val_00021221.jpg,2.618090,0.994606
Places365_val_00002773.jpg,1.958764,0.943520
Places365_val_00010969.jpg,2.760646,0.995256
Places365_val_00024262.jpg,1.801261,0.972772
Places365_val_00003073.jpg,2.666943,0.997522
Places365_val_00031683.jpg,2.552636,0.974657
Places365_val_00029245.jpg,2.722523,0.995296
Places365_val_00004511.jpg,2.690683,0.983633
Places365_val_00010771.jpg,2.094874,0.987903
Places365_val_00026347.jpg,2.191499,0.984128
Places365_val_00008474.jpg,2.989992,0.994041
Places365_val_00029742.jpg,2.361531,0.964015
Places365_val_00003252.jpg,2.234020,0.985612
Places365_val_00008910.jpg,2.112968,0.973696
Places365_val_00006021.jpg,2.530244,0.990353
Places365_val_00011085.jpg,1.943971,0.889098
Places365_val_00013754.jpg,2.996148,0.989154
Places365_val_00022495.jpg,3.112411,0.987829
Places365_val_00009471.jpg,2.236395,0.983073
Places365_val_00007632.jpg,2.485667,0.989826
Places365_val_00018745.jpg,2.030976,0.961522
Places365_val_00010901.jpg,2.703824,0.992184
Places365_val_00017003.jpg,2.581351,0.996679
Places365_val_00021506.jpg,2.162893,0.990721
Places365_val_00005962.jpg,2.372470,0.991623
Places365_val_00024452.jpg,2.300620,0.987047
Places365_val_00003122.jpg,2.304630,0.991169
Places365_val_00017023.jpg,2.879064,0.997895
Places365_val_00019075.jpg,2.752627,0.976277
Places365_val_00016136.jpg,2.719568,0.960840
Places365_val_00029023.jpg,2.580950,0.996012
Places365_val_00033136.jpg,2.865509,0.985177
Places365_val_00020493.jpg,2.230799,0.975383
Places365_val_00001485.jpg,2.400946,0.994771
Places365_val_00035483.jpg,2.961542,0.991298
Places365_val_00031389.jpg,2.305811,0.997179
Places365_val_00033969.jpg,2.391825,0.990732
Places365_val_00013133.jpg,1.933926,0.972570
Places365_val_00003952.jpg,3.035322,0.981903
Places365_val_00014727.jpg,2.467086,0.978251
Places365_val_00010322.jpg,2.498172,0.995491
Places365_val_00028118.jpg,3.044409,0.991237
Places365_val_00025836.jpg,2.301334,0.987532
Places365_val_00017996.jpg,2.472162,0.994042
Places365_val_00033241.jpg,2.608282,0.997305
Places365_val_00003133.jpg,1.792810,0.935202
Places365_val_00024788.jpg,2.984455,0.986929
Places365_val_00007461.jpg,2.407623,0.996169
Places365_val_00026917.jpg,3.079411,0.993853
Places365_val_00019157.jpg,3.175576,0.989458
Places365_val_00006746.jpg,2.257240,0.994197
Places365_val_00028166.jpg,3.341556,0.998925
Places365_val_00033087.jpg,2.304000,0.996084
Places365_val_00029325.jpg,2.312669,0.991396
Places365_val_00015928.jpg,2.714225,0.988511
Places365_val_00034950.jpg,2.862938,0.975614
Places365_val_00021869.jpg,2.346879,0.990979
Places365_val_00019923.jpg,1.898616,0.987995
Places365_val_00027001.jpg,1.957056,0.956815
Places365_val_00003488.jpg,2.100043,0.990580
Places365_val_00018666.jpg,2.033919,0.992847
Places365_val_00011477.jpg,1.997558,0.991554
Places365_val_00008415.jpg,3.192611,0.991838
Places365_val_00030332.jpg,2.400722,0.945597
Places365_val_00006073.jpg,1.561644,0.973503
Places365_val_00009735.jpg,1.441178,0.972106
Places365_val_00023968.jpg,2.386763,0.991352
Places365_val_00012010.jpg,2.875557,0.978323
Places365_val_00021442.jpg,2.241554,0.956738
Places365_val_00011321.jpg,3.152321,0.989624
Places365_val_00028415.jpg,1.945520,0.993523
Places365_val_00017540.jpg,2.659574,0.989925
Places365_val_00028771.jpg,3.503500,0.988771
Places365_val_00024781.jpg,1.899566,0.979754
Places365_val_00008276.jpg,2.535228,0.994236
Places365_val_00025905.jpg,1.835339,0.954709
Places365_val_00032913.jpg,2.699935,0.993069
Places365_val_00036373.jpg,1.816288,0.958507
Places365_val_00026539.jpg,3.694850,0.980460
Places365_val_00011641.jpg,2.608170,0.906768
Places365_val_00032880.jpg,2.813331,0.998422
Places365_val_00034460.jpg,2.258121,0.976436
Places365_val_00016199.jpg,2.302044,0.986410
Places365_val_00015242.jpg,2.620646,0.984540
Places365_val_00021825.jpg,2.680964,0.994036
Places365_val_00008044.jpg,2.185765,0.987192
Places365_val_00035268.jpg,2.682715,0.995031
Places365_val_00014037.jpg,1.863762,0.989318
Places365_val_00023108.jpg,2.161954,0.996782
Places365_val_00004945.jpg,2.090976,0.978215
Places365_val_00003744.jpg,2.581120,0.982675
Places365_val_00034242.jpg,1.997256,0.982355
Places365_val_00010009.jpg,2.291491,0.991727
Places365_val_00011196.jpg,2.355331,0.982932
Places365_val_00031721.jpg,2.514199,0.991061
Places365_val_00027034.jpg,2.854039,0.994816
Places365_val_00017549.jpg,2.728264,0.991512
Places365_val_00008186.jpg,2.898475,0.995737
Places365_val_00000278.jpg,2.173996,0.987462
Places365_val_00025244.jpg,2.484457,0.996094
Places365_val_00032691.jpg,2.375672,0.988279
Places365_val_00011200.jpg,2.008185,0.748321
Places365_val_00009249.jpg,1.904376,0.978842
Places365_val_00027855.jpg,2.388240,0.990898
Places365_val_00025240.jpg,2.428742,0.975919
Places365_val_00012305.jpg,2.489078,0.990247
Places365_val_00006398.jpg,2.575930,0.967005
Places365_val_00003835.jpg,2.600349,0.988976
Places365_val_00013668.jpg,2.761826,0.992854
Places365_val_00020604.jpg,2.454869,0.987410
Places365_val_00023136.jpg,2.357421,0.991941
Places365_val_00028382.jpg,2.302490,0.995058
Places365_val_00020638.jpg,2.343859,0.993495
Places365_val_00029476.jpg,2.262245,0.972476
Places365_val_00001273.jpg,2.823807,0.995435
Places365_val_00025512.jpg,2.263626,0.980681
Places365_val_00002747.jpg,2.333496,0.949713
Places365_val_00028959.jpg,2.498624,0.990438
Places365_val_00031327.jpg,2.028085,0.980048
Places365_val_00010651.jpg,1.991820,0.972585
